individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,k_value_GBR1,long_GBR1,lat_GBR1,k_value_GBR4,long_GBR4,lat_GBR4,Site.Name,Depth,Chl_a_sum_mean_monthly_max,Chl_a_sum_median_monthly_max,Chl_a_sum_overall_mean,Chl_a_sum_overall_median,Chl_a_sum_cv_monthly_mean,Chl_a_sum_sd_monthly_mean,NO3_mean_monthly_max,NO3_median_monthly_max,NO3_overall_mean,NO3_overall_median,NO3_cv_monthly_mean,NO3_sd_monthly_mean,Oxygen_mean_monthly_max,Oxygen_median_monthly_max,Oxygen_overall_mean,Oxygen_overall_median,Oxygen_cv_monthly_mean,Oxygen_sd_monthly_mean,PH_mean_monthly_max,PH_median_monthly_max,PH_overall_mean,PH_overall_median,PH_cv_monthly_mean,PH_sd_monthly_mean,alk_mean_monthly_max,alk_median_monthly_max,alk_overall_mean,alk_overall_median,alk_cv_monthly_mean,alk_sd_monthly_mean,omega_ar_mean_monthly_max,omega_ar_median_monthly_max,omega_ar_overall_mean,omega_ar_overall_median,omega_ar_cv_monthly_mean,omega_ar_sd_monthly_mean
Aken_1031,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93932264,145.9829167,-16.93932264,145.9829167,colony GPS,10,3.7,2.1,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1031,-3,0.438903747,0.436440043,0.27998714,0.219311826,59.60437336,0.16688458,3.789402791,1.723397492,1.530194582,0.20044761,155.2745736,2.376003112,6859.141519,6867.649798,6762.829419,6782.002493,2.821697921,190.8266171,8.069315947,8.069914288,8.058442272,8.059846436,0.248153257,0.019997287,2232.99551,2235.577445,2221.370727,2225.697652,0.947094453,21.03847894,3.695360579,3.691008144,3.611577336,3.605951067,5.679072855,0.205104108
Aken_1032,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93932817,145.9829248,-16.93932817,145.9829248,colony GPS,10,4.7,3.1,NA,5.35,145.985371,-16.939904,5.5,145.978788,-16.936022,Aken_1032,-3,0.438899652,0.4364313,0.279985309,0.219306613,59.60428673,0.166883247,3.789279516,1.723329855,1.530140865,0.200449088,155.2747941,2.375923077,6859.139379,6867.641896,6762.827837,6781.999271,2.821689456,190.826,8.069316243,8.069914977,8.058442557,8.059847906,0.248153983,0.019997346,2232.996167,2235.578011,2221.371563,2225.69793,0.947079337,21.03815106,3.695363216,3.691012396,3.611580267,3.605960654,5.679006702,0.205101885
Aken_1033,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.9393467,145.9829122,-16.9393467,145.9829122,colony GPS,10,4.6,2.9,NA,5.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1033,-3,0.438904744,0.436440634,0.279987583,0.219315936,59.60408264,0.16688403,3.789411333,1.723390924,1.530195405,0.200450831,155.2743032,2.376000252,6859.141145,6867.647521,6762.829013,6782.002566,2.821703763,190.8270008,8.069316114,8.069914548,8.05844249,8.059846165,0.248152821,0.019997252,2232.995677,2235.577727,2221.371028,2225.697285,0.947091633,21.03841915,3.695361885,3.69101594,3.611578461,3.6059596,5.679055754,0.205103554
Aken_1034,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93938752,145.9828864,-16.93938752,145.9828864,colony GPS,10,5,3.3,NA,5.35,145.985371,-16.939904,5.5,145.978788,-16.936022,Aken_1034,-3,0.438915069,0.436459358,0.279992194,0.219335198,59.60362819,0.166885506,3.789675737,1.723511765,1.530304375,0.200454851,155.2732794,2.376153788,6859.14461,6867.658381,6762.831294,6782.00915,2.821733241,190.8290587,8.069315883,8.069913735,8.058442392,8.059842649,0.248150436,0.01999706,2232.994726,2235.577203,2221.370009,2225.69594,0.947115716,21.03894446,3.695359439,3.691024252,3.611575038,3.605958859,5.679150868,0.205106795
Aken_1035,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93944736,145.9829049,-16.93944736,145.9829049,colony GPS,10,5.2,3.5,NA,5.35,145.985371,-16.939904,5.5,145.978788,-16.936022,Aken_1035,-3,0.438903546,0.436432079,0.279987046,0.219325396,59.6028404,0.166880232,3.789290671,1.723280921,1.530131538,0.200465054,155.2735276,2.375889215,6859.13703,6867.628807,6762.825459,6781.998802,2.821716009,190.8277287,8.069317137,8.069916425,8.058443696,8.059846961,0.24815204,0.019997192,2232.997152,2235.579527,2221.373243,2225.6962,0.947061799,21.03777741,3.695370272,3.691051565,3.6115865,3.606004849,5.678906622,0.205098625
Aken_1036,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93945834,145.982919,-16.93945834,145.982919,colony GPS,10,4.8,3.1,NA,5.35,145.985371,-16.939904,5.5,145.978788,-16.936022,Aken_1036,-3,0.438896347,0.436416638,0.279983827,0.219316335,59.60267324,0.166877846,3.789072616,1.723160707,1.530036373,0.200467708,155.2739084,2.375747276,6859.133227,6867.614704,6762.822639,6781.993088,2.821701328,190.8266562,8.06931767,8.069917659,8.058444212,8.059849558,0.248153307,0.019997296,2232.998326,2235.580543,2221.374739,2225.696673,0.947034893,21.03719388,3.695375012,3.691059466,3.611591745,3.606022274,5.678788656,0.205094662
Aken_1037,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93946371,145.9829801,-16.93946371,145.9829801,colony GPS,10,3.7,2,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1037,-3,0.438867056,0.4363562,0.279970727,0.219275148,59.60247732,0.166869489,3.788219422,1.72270756,1.529668456,0.200473076,155.2757922,2.375204814,6859.119141,6867.563851,6762.812393,6781.970983,2.821635784,190.8219345,8.069319469,8.069922014,8.058445864,8.059859969,0.24815885,0.019997747,2233.002591,2235.584027,2221.380038,2225.699058,0.946935548,21.03503725,3.695391265,3.691077996,3.61161023,3.606076307,5.678360395,0.205080245
Aken_1038,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93946329,145.9829874,-16.93946329,145.9829874,colony GPS,10,3.6,1.9,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1038,-3,0.438863604,0.436349141,0.279969182,0.21927018,59.60246723,0.16686854,3.788119792,1.722655123,1.529625617,0.200473567,155.2760232,2.375141828,6859.117518,6867.558033,6762.811219,6781.968409,2.821627905,190.8213685,8.069319671,8.069922509,8.058446046,8.059861192,0.248159514,0.019997801,2233.00308,2235.58442,2221.380642,2225.699352,0.946924113,21.03478893,3.695393099,3.691079816,3.611612332,3.606082222,5.678311312,0.205078592
Aken_1039,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93947326,145.9830044,-16.93947326,145.9830044,colony GPS,10,3.8,2.1,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1039,-3,0.438855052,0.43633099,0.279965355,0.219259073,59.60230732,0.166865812,3.787863421,1.722515092,1.529514067,0.200476249,155.2765046,2.37497598,6859.113111,6867.541793,6762.807965,6781.961712,2.821610029,190.8200677,8.069320276,8.069923923,8.058446624,8.059864265,0.248161049,0.019997926,2233.004435,2235.585576,2221.382357,2225.699949,0.946892952,21.03411297,3.695398493,3.691088144,3.611618338,3.606101615,5.678175275,0.205074019
Aken_1040,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93949279,145.9830416,-16.93949279,145.9830416,colony GPS,10,3.2,1.4,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1040,-3,0.438836429,0.436291596,0.279957019,0.219234637,59.60198656,0.166859945,3.787306963,1.722212089,1.529272187,0.200481744,155.2775737,2.374616748,6859.103594,6867.50679,6762.800947,6781.947188,2.821570789,190.817216,8.069321572,8.069926964,8.058447856,8.059870951,0.248164413,0.0199982,2233.007357,2235.588057,2221.386048,2225.701275,0.946825659,21.03265308,3.695410073,3.691105529,3.61163126,3.606142921,5.677881921,0.205064158
Aken_1041,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93953596,145.983074,-16.93953596,145.983074,colony GPS,10,3.5,1.7,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1041,-3,0.43881896,0.436253148,0.279949194,0.219214373,59.60138251,0.16685359,3.786763006,1.721904734,1.529032865,0.200490022,155.2783784,2.374257439,6859.0938,6867.469828,6762.793585,6781.932817,2.821537712,190.8147714,8.069323025,8.06993024,8.058449295,8.059877334,0.248167328,0.019998438,2233.010425,2235.590796,2221.390007,2225.702226,0.946756135,21.03114618,3.695422863,3.691130443,3.61164519,3.60619241,5.677574133,0.205053833
Aken_1042,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93956027,145.9830657,-16.93956027,145.9830657,colony GPS,10,3.6,1.8,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1042,-3,0.438821785,0.436257476,0.279950458,0.219221007,59.60109701,0.166853544,3.786823331,1.721925403,1.529055947,0.200492703,155.2779939,2.374287401,6859.094288,6867.470604,6762.793792,6781.9342,2.821547733,190.8154549,8.069323089,8.069930243,8.058449417,8.059876441,0.248166554,0.019998376,2233.01034,2235.59087,2221.389993,2225.701706,0.946759306,21.03121648,3.695423219,3.69113724,3.611645217,3.606197913,5.67758276,0.205054146
Aken_1043,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93959748,145.9830596,-16.93959748,145.9830596,colony GPS,10,4,2.2,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1043,-3,0.438822977,0.436257673,0.279950992,0.219226681,59.60064624,0.166852601,3.786824794,1.721909029,1.529052155,0.200497262,155.2776137,2.374275698,6859.09355,6867.466444,6762.793031,6781.933963,2.82155598,190.8159912,8.069323373,8.069930705,8.058449775,8.05987619,0.24816597,0.01999833,2233.01066,2235.591347,2221.390528,2225.70117,0.946753677,21.03109649,3.695425462,3.691149423,3.611647194,3.606211884,5.677550893,0.205053108
Aken_1044,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93960134,145.9830761,-16.93960134,145.9830761,colony GPS,10,3.9,2.1,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1044,-3,0.438814915,0.436240901,0.27994738,0.21921558,59.60056479,0.166850219,3.786587758,1.721781963,1.528949638,0.200498931,155.2781189,2.374124237,6859.089595,6867.452053,6762.790137,6781.927804,2.821538327,190.8147157,8.069323891,8.069931944,8.058450257,8.059879069,0.248167472,0.019998452,2233.011866,2235.592345,2221.392034,2225.701798,0.94672573,21.03048994,3.695430124,3.691155359,3.611652455,3.606227813,5.677429963,0.205049039
Aken_1045,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93970125,145.983102,-16.93970125,145.983102,colony GPS,10,3.3,1.4,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1045,-3,0.438797945,0.436200057,0.279939778,0.219201869,59.59926993,0.166842064,3.786012827,1.721428411,1.528687284,0.200513733,155.2784534,2.373721972,6859.078063,6867.406458,6762.781146,6781.911986,2.821514882,190.8128765,8.069325863,8.069936123,8.058452313,8.059885586,0.248169771,0.019998643,2233.015622,2235.595964,2221.39705,2225.702047,0.946643124,21.02870244,3.695447085,3.691199538,3.611670236,3.606301129,5.677054312,0.205036481
Aken_1046,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.939686,145.9830941,-16.939686,145.9830941,colony GPS,10,4,2.1,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1046,-3,0.438802424,0.436210164,0.279941785,0.219206674,59.5994753,0.166843835,3.786154537,1.721511374,1.528750943,0.200511247,155.2782749,2.373818092,6859.080717,6867.41664,6762.783169,6781.915822,2.821522725,190.813464,8.069325449,8.06993521,8.058451897,8.059883918,0.248169058,0.019998584,2233.014777,2235.595193,2221.395949,2225.701851,0.94666205,21.02911243,3.695443472,3.69119172,3.611666355,3.606286584,5.677138798,0.205039312
Aken_1047,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93969723,145.9831096,-16.93969723,145.9831096,colony GPS,10,3.5,1.6,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1047,-3,0.438794484,0.436193203,0.279938225,0.219196501,59.59930494,0.166841236,3.785916715,1.721379161,1.528646146,0.200513718,155.2787169,2.373662121,6859.076565,6867.401228,6762.780083,6781.909519,2.821506465,190.8122773,8.069326031,8.069936558,8.058452455,8.059886794,0.248170469,0.019998699,2233.016065,2235.596299,2221.397582,2225.702382,0.946632603,21.02847375,3.695448645,3.691200129,3.611672079,3.606305513,5.67700992,0.205034982
Aken_1048,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93974249,145.9831086,-16.93974249,145.9831086,colony GPS,10,3.9,2,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1048,-3,0.438792916,0.436187251,0.279937527,0.219198977,59.5987439,0.16683925,3.785833089,1.721312479,1.528603432,0.200519419,155.2784646,2.373591938,6859.07424,6867.390994,6762.77811,6781.906912,2.821509672,190.8124384,8.069326561,8.069937563,8.058453055,8.059887588,0.248170349,0.019998691,2233.016893,2235.597229,2221.398772,2225.701986,0.946615602,21.02810736,3.695453027,3.691216625,3.611676362,3.606327943,5.676927523,0.205032249
Aken_1049,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93975758,145.9831522,-16.93975758,145.9831522,colony GPS,10,3.2,1.3,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1049,-3,0.438771294,0.436142007,0.279927826,0.219169616,59.59847143,0.166832705,3.785198374,1.72096682,1.528325832,0.200524094,155.279798,2.373181265,6859.063483,6867.351611,6762.770199,6781.890222,2.821463114,190.8090666,8.069327997,8.069940968,8.0584544,8.059895346,0.248174339,0.019999016,2233.020193,2235.599985,2221.402909,2225.703612,0.946539438,21.02645461,3.695465911,3.691234182,3.611690817,3.606372808,5.676597096,0.205021136
Aken_1050,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93977174,145.9831621,-16.93977174,145.9831621,colony GPS,10,3.3,1.4,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1050,-3,0.438765894,0.436130079,0.279925403,0.219163352,59.59827638,0.166830715,3.785030885,1.720870618,1.52825113,0.200526474,155.2800509,2.373069133,6859.060434,6867.340037,6762.767893,6781.88572,2.821453039,190.8083203,8.069328456,8.069941997,8.058454854,8.059897342,0.24817524,0.01999909,2233.021157,2235.600845,2221.404151,2225.703897,0.946517711,21.02598372,3.695469943,3.691242147,3.611695189,3.606388539,5.67650081,0.205017907
Aken_1051,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93984215,145.9832033,-16.93984215,145.9832033,colony GPS,10,3.9,2,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1051,-3,0.438742877,0.436078643,0.279915075,0.219137616,59.59732357,0.166821893,3.784307855,1.720450717,1.527927314,0.200537553,155.2810602,2.372581732,6859.047095,6867.289015,6762.757742,6781.866177,2.821411636,190.8052338,8.069330512,8.069946559,8.058456903,8.059905915,0.248178996,0.019999397,2233.025402,2235.604678,2221.409654,2225.704996,0.946422475,21.02392022,3.695487926,3.691279543,3.611714568,3.606460035,5.676077086,0.205003703
Aken_1052,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93987157,145.9832607,-16.93987157,145.9832607,colony GPS,10,3.1,1.1,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1052,-0.5,0.421709335,0.430174069,0.268716835,0.209782624,58.97326206,0.158471084,3.840569321,1.673482408,1.538806882,0.20591768,156.5899383,2.409616746,6867.298184,6871.342354,6764.036044,6781.881375,2.749621354,185.9853794,8.068971312,8.068882589,8.056368388,8.058264551,0.261006005,0.021027605,2232.832963,2234.890545,2220.985803,2225.274816,0.963767328,21.40513552,3.702744503,3.69471804,3.615774899,3.608244639,5.730753758,0.207211156
Aken_1053,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93992471,145.9832877,-16.93992471,145.9832877,colony GPS,10,3.5,1.5,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1053,-3,0.438698399,0.43598251,0.279895091,0.21908223,59.59614315,0.166806679,3.782955856,1.719689271,1.527328703,0.20055207,155.2834532,2.371688751,6859.023208,6867.199365,6762.739823,6781.830089,2.821323755,190.7987851,8.069333971,8.069954454,8.058460254,8.059922214,0.248186751,0.020000031,2233.032895,2235.6112,2221.419209,2225.707739,0.946252377,21.02023207,3.695518513,3.691333391,3.611748093,3.60657506,5.675329305,0.204978598
Aken_1054,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93985439,145.9832555,-16.93985439,145.9832555,colony GPS,10,3.2,1.2,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1054,-0.5,0.421712867,0.430181248,0.268718126,0.209791426,58.97341256,0.158472249,3.840667,1.673519729,1.538857339,0.205918826,156.5897392,2.409692694,6867.300263,6871.340405,6764.037708,6781.884334,2.749624985,185.9856708,8.068970915,8.068882788,8.056367999,8.058263906,0.261005679,0.021027578,2232.832187,2234.890291,2220.984844,2225.272858,0.963782998,21.40547431,3.70274145,3.69471322,3.61577161,3.608231636,5.730825338,0.207213556
Aken_1055,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93994475,145.9833414,-16.93994475,145.9833414,colony GPS,10,3.3,1.3,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1055,-3,0.438671504,0.435926199,0.279882992,0.219045693,59.59579733,0.166798501,3.78216448,1.719257271,1.526982297,0.200557328,155.2851368,2.371176548,6859.009812,6867.150172,6762.729942,6781.809254,2.821266205,190.7946144,8.069335772,8.069958711,8.05846194,8.059931895,0.248191707,0.020000434,2233.037023,2235.614649,2221.424381,2225.709743,0.946157352,21.0181701,3.695534664,3.691355708,3.611766165,3.6066316,5.674916959,0.204964731
Aken_1056,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.93993636,145.9833295,-16.93993636,145.9833295,colony GPS,10,3,1,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1056,-0.5,0.421673686,0.430100841,0.268702799,0.209731323,58.97281459,0.158461603,3.839557954,1.673180865,1.538323827,0.205915827,156.5929906,2.408907285,6867.281385,6871.341718,6764.021945,6781.852526,2.749561329,185.9809317,8.068974359,8.068880205,8.056371225,8.058270776,0.261011947,0.021028091,2232.839599,2234.893346,2220.993617,2225.29089,0.963632072,21.40220681,3.702768798,3.694760182,3.615801568,3.608335232,5.730136094,0.207190351
Aken_1057,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.94004742,145.9833479,-16.94004742,145.9833479,colony GPS,10,3.8,1.8,NA,2.35,145.985371,-16.939904,3,145.978788,-16.936022,Aken_1057,-3,0.438663698,0.435904022,0.279879491,0.219044562,59.59451681,0.16679283,3.781847276,1.719037688,1.526829961,0.200568791,155.2849217,2.370936709,6859.002573,6867.119602,6762.723969,6781.799868,2.821264031,190.7942988,8.069337244,8.069961632,8.058463534,8.059935349,0.248192311,0.020000487,2233.039547,2235.617255,2221.427854,2225.709205,0.946104353,21.01702563,3.695547017,3.691395359,3.611778563,3.606690591,5.674668288,0.204956453
Aken_1058,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.94005019,145.9833428,-16.94005019,145.9833428,colony GPS,10,3.3,1.3,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1058,-3,0.43866605,0.435908673,0.279880551,0.219048206,59.59449159,0.166793391,3.781912434,1.719071105,1.526857857,0.200568824,155.2847403,2.370977258,6859.003586,6867.123143,6762.724688,6781.801535,2.821269737,190.794705,8.069337131,8.069961338,8.058463438,8.059934532,0.248191839,0.020000449,2233.039247,2235.617028,2221.427493,2225.708978,0.946111476,21.01718044,3.695545961,3.691394955,3.611777316,3.606687628,5.674698313,0.204957466
Aken_1059,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.94008674,145.9834756,-16.94008674,145.9834756,colony GPS,10,3.4,1.3,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1059,-3,0.438599826,0.43577085,0.279850712,0.218956738,59.59380905,0.166773699,3.779973938,1.718018435,1.526010944,0.200579315,155.2890325,2.369727631,6858.971092,6867.004169,6762.700767,6781.750607,2.82112636,190.784334,8.069341445,8.069971599,8.05846744,8.059958325,0.248204163,0.020001452,2233.049245,2235.625309,2221.439973,2225.714053,0.945880898,21.01217637,3.69558476,3.691445568,3.611820871,3.606821515,5.673700487,0.204923898
Aken_1060,ECT1,Acropora kenti,Aken,26,1,2023,Fitzroy_Island,-16.94010752,145.9834869,-16.94010752,145.9834869,colony GPS,10,3.4,1.3,NA,2.35,145.985371,-16.939904,1.5,145.978788,-16.936022,Aken_1060,-3,0.438593365,0.435756373,0.279847799,0.218949448,59.59353394,0.166771193,3.779768906,1.71789875,1.525918943,0.200581932,155.2893329,2.369589348,6858.967331,6866.989661,6762.697879,6781.745026,2.821114976,190.7834827,8.069342036,8.0699729,8.058468027,8.059960771,0.248205221,0.020001538,2233.050458,2235.626402,2221.441542,2225.71435,0.945853876,21.01159093,3.695589915,3.691456393,3.611826395,3.606842191,5.673580202,0.204919867
Aken_1061,ECT1,Acropora kenti,Aken,27,1,2023,Moore,-16.84585403,146.2320419,-16.84585403,146.2320419,colony GPS,10,6.6,5.3,NA,5.35,146.230371,-16.844904,5.5,146.218788,-16.846022,Aken_1061,-5.55,0.357887317,0.3377187,0.202913219,0.1907031,52.84526411,0.107230026,0.766336037,0.576367871,0.264410537,0.169942146,64.05491376,0.169367942,6830.419697,6836.954069,6750.965333,6747.053632,2.108831154,142.3664602,8.077971998,8.076752784,8.068471162,8.070233766,0.29664729,0.023934901,2251.469021,2251.656909,2246.578254,2247.968135,0.321303461,7.218333693,3.770414106,3.758490848,3.718916622,3.709011587,2.443016942,0.090853763
Aken_1062,ECT1,Acropora kenti,Aken,27,1,2023,Moore,-16.84574523,146.2322137,-16.84574523,146.2322137,colony GPS,10,6,4.6,NA,5.35,146.230371,-16.844904,5.5,146.218788,-16.846022,Aken_1062,-5.55,0.35795648,0.337704886,0.202933007,0.190650859,52.84597752,0.107241931,0.766730917,0.57651606,0.264523705,0.169914456,64.00349535,0.169304417,6830.427965,6836.91437,6750.971356,6747.014717,2.108645664,142.3540648,8.07797309,8.07674953,8.068471518,8.070232503,0.29665574,0.023935584,2251.471902,2251.660167,2246.581904,2247.969876,0.321199693,7.216014172,3.770429886,3.758514816,3.718936371,3.709062895,2.442531849,0.090836205
Aken_1063,ECT1,Acropora kenti,Aken,27,1,2023,Moore,-16.84588445,146.2321393,-16.84588445,146.2321393,colony GPS,10,4,2.6,NA,5.35,146.230371,-16.844904,3,146.218788,-16.846022,Aken_1063,-3,0.344050176,0.329991721,0.194573037,0.18483204,53.89874451,0.104872424,0.782654388,0.578287534,0.270316848,0.171359351,64.24903113,0.173675956,6828.507736,6833.153257,6748.765219,6746.807246,2.094716514,141.3674995,8.077327596,8.076940831,8.067210432,8.069435656,0.302280363,0.024385593,2251.590898,2251.884829,2246.514773,2247.977269,0.332949098,7.479750684,3.774283255,3.759686201,3.720819784,3.710162463,2.452838614,0.091265704
Aken_1064,ECT1,Acropora kenti,Aken,27,1,2023,Moore,-16.84599652,146.2321624,-16.84599652,146.2321624,colony GPS,10,5.4,4,NA,5.35,146.230371,-16.844904,5.5,146.218788,-16.846022,Aken_1064,-5.55,0.357924633,0.337836672,0.20293282,0.190753172,52.83984814,0.107229394,0.766381345,0.576315396,0.264424066,0.169919443,64.05137388,0.169367247,6830.425022,6836.934979,6750.969297,6747.056819,2.108850494,142.3678494,8.077972413,8.076752431,8.068471765,8.070234466,0.296642881,0.023934547,2251.468916,2251.658596,2246.578711,2247.968636,0.321284749,7.217914764,3.770410242,3.758492658,3.718917328,3.70902732,2.442990817,0.090852809
