"","individualID","projectID","scientificName","scientificAbbreviation","dayCollected","monthCollected","yearCollected","locality","decimalLatitudeOriginal","decimalLongitudeOriginal","decimalLatitude","decimalLongitude","georeferenceProtocol","coordinateUncertaintyInMeters","depthOfColonyinMetersOriginal","depthOfColonyinMetersCorrected","EcoPlotID_full"
"845","714","ECO03","Pocillopora meandrina","Pmea","21",1,2022,"Little_Broadhurst","-18.944062","147.699285","-18.944062","147.699285","GPS EcoRRAP sites",60,"5",4.7,"OCLB_FL1S"
"846","715","ECO03","Pocillopora verrucosa","Pver","21",1,2022,"Little_Broadhurst","-18.944062","147.699285","-18.944062","147.699285","GPS EcoRRAP sites",60,"5",4.7,"OCLB_FL1S"
"847","716","ECO03","Pocillopora eydouxi","Peyd","21",1,2022,"Little_Broadhurst","-18.944062","147.699285","-18.944062","147.699285","GPS EcoRRAP sites",60,"5",4.7,"OCLB_FL1S"
"848","717","ECO03","Stylophora pistillata","Spis","21",1,2022,"Little_Broadhurst","-18.944062","147.699285","-18.944062","147.699285","GPS EcoRRAP sites",60,"5",4.7,"OCLB_FL1S"
"849","718","ECO03","Pocillopora damicornis","Pdam","21",1,2022,"Little_Broadhurst","-18.944062","147.699285","-18.944062","147.699285","GPS EcoRRAP sites",60,"5",4.7,"OCLB_FL1S"
"850","719","ECO03","Pocillopora verrucosa","Pver","21",1,2022,"Little_Broadhurst","-18.944062","147.699285","-18.944062","147.699285","GPS EcoRRAP sites",60,"5",4.7,"OCLB_FL1S"
"851","720","ECO03","Stylophora pistillata","Spis","21",1,2022,"Little_Broadhurst","-18.944062","147.699285","-18.944062","147.699285","GPS EcoRRAP sites",60,"5",4.7,"OCLB_FL1S"
"852","721","ECO03","Pocillopora verrucosa","Pver","21",1,2022,"Little_Broadhurst","-18.944062","147.699285","-18.944062","147.699285","GPS EcoRRAP sites",60,"5",4.7,"OCLB_FL1S"
"853","722","ECO03","Pocillopora meandrina","Pmea","21",1,2022,"Little_Broadhurst","-18.944062","147.699285","-18.944062","147.699285","GPS EcoRRAP sites",60,"5",4.7,"OCLB_FL1S"
"854","723","ECO03","Pocillopora verrucosa","Pver","21",1,2022,"Little_Broadhurst","-18.944062","147.699285","-18.944062","147.699285","GPS EcoRRAP sites",60,"5",4.7,"OCLB_FL1S"
"855","724","ECO03","Stylophora pistillata","Spis","21",1,2022,"Little_Broadhurst","-18.944062","147.699285","-18.944062","147.699285","GPS EcoRRAP sites",60,"5",4.7,"OCLB_FL1S"
"856","725","ECO03","Stylophora pistillata","Spis","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"857","726","ECO03","Pocillopora verrucosa","Pver","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"858","727","ECO03","Pocillopora verrucosa","Pver","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"859","728","ECO03","Stylophora pistillata","Spis","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"860","729","ECO03","Pocillopora acuta","Pacu","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"861","730","ECO03","Pocillopora damicornis","Pdam","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"862","731","ECO03","Stylophora pistillata","Spis","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"863","732","ECO03","Pocillopora verrucosa","Pver","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"864","733","ECO03","Pocillopora damicornis","Pdam","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"865","734","ECO03","Stylophora pistillata","Spis","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"866","735","ECO03","Pocillopora damicornis","Pdam","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"867","736","ECO03","Pocillopora verrucosa","Pver","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"868","737","ECO03","Pocillopora verrucosa","Pver","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"869","738","ECO03","Stylophora pistillata","Spis","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"870","739","ECO03","Stylophora pistillata","Spis","21",1,2022,"Little_Broadhurst","-18.949382","147.701909","-18.949382","147.701909","GPS EcoRRAP sites",60,"5",3.4,"OCLB_LA1S"
"871","740","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"872","741","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"873","742","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"874","743","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"875","744","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"876","745","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"877","746","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"878","747","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"879","748","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"880","749","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"881","750","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"882","751","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"883","752","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"884","753","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"885","754","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"886","755","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"887","756","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"888","757","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"889","758","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"890","759","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.833","147.63338","-18.833","147.63338","GPS EcoRRAP sites",60,"5",2.3,"OCDA_LA1S"
"891","760","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.83125","147.63316","-18.83125","147.63316","GPS EcoRRAP sites",60,"5",5.2,"OCDA_LA2S"
"892","761","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.83125","147.63316","-18.83125","147.63316","GPS EcoRRAP sites",60,"5",5.2,"OCDA_LA2S"
"893","762","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.83125","147.63316","-18.83125","147.63316","GPS EcoRRAP sites",60,"5",5.2,"OCDA_LA2S"
"894","763","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.83125","147.63316","-18.83125","147.63316","GPS EcoRRAP sites",60,"5",5.2,"OCDA_LA2S"
"895","764","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.83125","147.63316","-18.83125","147.63316","GPS EcoRRAP sites",60,"5",5.2,"OCDA_LA2S"
"896","765","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.83125","147.63316","-18.83125","147.63316","GPS EcoRRAP sites",60,"5",5.2,"OCDA_LA2S"
"897","766","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.83125","147.63316","-18.83125","147.63316","GPS EcoRRAP sites",60,"5",5.2,"OCDA_LA2S"
"898","767","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.83125","147.63316","-18.83125","147.63316","GPS EcoRRAP sites",60,"5",5.2,"OCDA_LA2S"
"899","768","ECO03","Stylophora pistillata","Spis","22",1,2022,"Davies","-18.83125","147.63316","-18.83125","147.63316","GPS EcoRRAP sites",60,"5",5.2,"OCDA_LA2S"
"900","769","ECO03","Pocillopora verrucosa","Pver","22",1,2022,"Davies","-18.83125","147.63316","-18.83125","147.63316","GPS EcoRRAP sites",60,"5",5.2,"OCDA_LA2S"
"901","770","ECO03","Stylophora pistillata","Spis","23",1,2022,"Davies","-18.82579","147.62735","-18.82579","147.62735","GPS EcoRRAP sites",60,"14",11.4,"OCDA_BA1D"
"902","771","ECO03","Pocillopora verrucosa","Pver","23",1,2022,"Davies","-18.82579","147.62735","-18.82579","147.62735","GPS EcoRRAP sites",60,"14",11.4,"OCDA_BA1D"
"903","772","ECO03","Stylophora pistillata","Spis","23",1,2022,"Davies","-18.82579","147.62735","-18.82579","147.62735","GPS EcoRRAP sites",60,"14",11.4,"OCDA_BA1D"
"904","773","ECO03","Pocillopora verrucosa","Pver","23",1,2022,"Davies","-18.82579","147.62735","-18.82579","147.62735","GPS EcoRRAP sites",60,"14",11.4,"OCDA_BA1D"
"905","774","ECO03","Pocillopora verrucosa","Pver","23",1,2022,"Davies","-18.82579","147.62735","-18.82579","147.62735","GPS EcoRRAP sites",60,"14",11.4,"OCDA_BA1D"
"906","775","ECO03","Pocillopora verrucosa","Pver","23",1,2022,"Davies","-18.82579","147.62735","-18.82579","147.62735","GPS EcoRRAP sites",60,"14",11.4,"OCDA_BA1D"
"907","776","ECO03","Stylophora pistillata","Spis","23",1,2022,"Davies","-18.82579","147.62735","-18.82579","147.62735","GPS EcoRRAP sites",60,"14",11.4,"OCDA_BA1D"
"908","777","ECO03","Pocillopora verrucosa","Pver","23",1,2022,"Davies","-18.82579","147.62735","-18.82579","147.62735","GPS EcoRRAP sites",60,"14",11.4,"OCDA_BA1D"
"909","778","ECO03","Stylophora pistillata","Spis","23",1,2022,"Davies","-18.82579","147.62735","-18.82579","147.62735","GPS EcoRRAP sites",60,"14",11.4,"OCDA_BA1D"
"910","779","ECO03","Stylophora pistillata","Spis","23",1,2022,"Davies","-18.8259","147.62727","-18.8259","147.62727","GPS EcoRRAP sites",60,"5",3.6,"OCDA_BA1S"
"911","780","ECO03","Pocillopora verrucosa","Pver","23",1,2022,"Davies","-18.8259","147.62727","-18.8259","147.62727","GPS EcoRRAP sites",60,"5",3.6,"OCDA_BA1S"
"912","781","ECO03","Stylophora pistillata","Spis","23",1,2022,"Davies","-18.8259","147.62727","-18.8259","147.62727","GPS EcoRRAP sites",60,"5",3.6,"OCDA_BA1S"
"913","782","ECO03","Pocillopora verrucosa","Pver","23",1,2022,"Davies","-18.8259","147.62727","-18.8259","147.62727","GPS EcoRRAP sites",60,"5",3.6,"OCDA_BA1S"
"914","783","ECO03","Pocillopora verrucosa","Pver","23",1,2022,"Davies","-18.8259","147.62727","-18.8259","147.62727","GPS EcoRRAP sites",60,"5",3.6,"OCDA_BA1S"
"915","784","ECO03","Stylophora pistillata","Spis","23",1,2022,"Davies","-18.8259","147.62727","-18.8259","147.62727","GPS EcoRRAP sites",60,"5",3.6,"OCDA_BA1S"
"916","785","ECO03","Pocillopora verrucosa","Pver","23",1,2022,"Davies","-18.8259","147.62727","-18.8259","147.62727","GPS EcoRRAP sites",60,"5",3.6,"OCDA_BA1S"
"917","786","ECO03","Pocillopora verrucosa","Pver","23",1,2022,"Davies","-18.8259","147.62727","-18.8259","147.62727","GPS EcoRRAP sites",60,"5",3.6,"OCDA_BA1S"
"918","787","ECO03","Pocillopora verrucosa","Pver","23",1,2022,"Davies","-18.8259","147.62727","-18.8259","147.62727","GPS EcoRRAP sites",60,"5",3.6,"OCDA_BA1S"
"919","788","ECO03","Stylophora pistillata","Spis","23",1,2022,"Davies","-18.8259","147.62727","-18.8259","147.62727","GPS EcoRRAP sites",60,"5",3.6,"OCDA_BA1S"
"920","789","ECO03","Pocillopora verrucosa","Pver","6",3,2022,"Lizard_Island",NA,NA,"-14.69179039","145.4691158","GPS EcoRRAP sites",6,"5",4.1,"ONLI_FR1S_P1"
"921","790","ECO03","Pocillopora damicornis","Pdam","6",3,2022,"Lizard_Island",NA,NA,"-14.6914335","145.4693475","GPS EcoRRAP sites",6,"5",5,"ONLI_FR1S_P2"
"922","790","ECO03","Pocillopora verrucosa","Pver","6",3,2022,"Lizard_Island",NA,NA,"-14.691301","145.4694115","GPS EcoRRAP sites",6,"5",4.8,"ONLI_FR1S_P3"
"923","792","ECO03","Stylophora pistillata","Spis","6",3,2022,"Lizard_Island",NA,NA,"-14.6914335","145.4693475","GPS EcoRRAP sites",6,"5",5,"ONLI_FR1S_P2"
"924","793","ECO03","Stylophora pistillata","Spis","6",3,2022,"Lizard_Island",NA,NA,"-14.691301","145.4694115","GPS EcoRRAP sites",6,"5",4.8,"ONLI_FR1S_P3"
"925","794","ECO03","Pocillopora verrucosa","Pver","6",3,2022,"Lizard_Island",NA,NA,"-14.691301","145.4694115","GPS EcoRRAP sites",6,"5",4.8,"ONLI_FR1S_P3"
"926","795","ECO03","Pocillopora verrucosa","Pver","6",3,2022,"Lizard_Island",NA,NA,"-14.691301","145.4694115","GPS EcoRRAP sites",6,"5",4.8,"ONLI_FR1S_P3"
"927","796","ECO03","Pocillopora verrucosa","Pver","7",3,2022,"Lizard_Island",NA,NA,"-14.69179039","145.4691158","GPS EcoRRAP sites",6,"7",4.1,"ONLI_FR1S_P1"
"928","797","ECO03","Stylophora pistillata","Spis","7",3,2022,"Lizard_Island",NA,NA,"-14.69179039","145.4691158","GPS EcoRRAP sites",6,"7",4.1,"ONLI_FR1S_P1"
"929","798","ECO03","Stylophora pistillata","Spis","7",3,2022,"Lizard_Island",NA,NA,"-14.6914335","145.4693475","GPS EcoRRAP sites",6,"7",5,"ONLI_FR1S_P2"
"930","799","ECO03","Pocillopora verrucosa","Pver","7",3,2022,"Lizard_Island",NA,NA,"-14.6914335","145.4693475","GPS EcoRRAP sites",6,"7",5,"ONLI_FR1S_P2"
"931","800","ECO03","Pocillopora meandrina","Pmea","7",3,2022,"Lizard_Island",NA,NA,"-14.691301","145.4694115","GPS EcoRRAP sites",6,"7",4.8,"ONLI_FR1S_P3"
"932","801","ECO03","Pocillopora verrucosa","Pver","7",3,2022,"Lizard_Island",NA,NA,"-14.691127","145.469436","GPS EcoRRAP sites",6,"7",4.7,"ONLI_FR1S_P4"
"933","802","ECO03","Stylophora pistillata","Spis","7",3,2022,"Lizard_Island",NA,NA,"-14.691127","145.469436","GPS EcoRRAP sites",6,"7",4.7,"ONLI_FR1S_P4"
"934","803","ECO03","Pocillopora verrucosa","Pver","7",3,2022,"Lizard_Island",NA,NA,"-14.667794","145.441894","GPS EcoRRAP sites",60,"4",2,"ONLI_BA2S_P1"
"935","804","ECO03","Stylophora pistillata","Spis","7",3,2022,"Lizard_Island",NA,NA,"-14.69179039","145.4691158","GPS EcoRRAP sites",6,"4",4.1,"ONLI_FR1S_P1"
"936","805","ECO03","Stylophora pistillata","Spis","7",3,2022,"Lizard_Island",NA,NA,"-14.6914335","145.4693475","GPS EcoRRAP sites",6,"4",5,"ONLI_FR1S_P2"
"937","806","ECO03","Pocillopora verrucosa","Pver","7",3,2022,"Lizard_Island",NA,NA,"-14.667794","145.441894","GPS EcoRRAP sites",30,"4",2.1,"ONLI_BA2S_P2"
"938","807","ECO03","Stylophora pistillata","Spis","7",3,2022,"Lizard_Island",NA,NA,"-14.691127","145.469436","GPS EcoRRAP sites",6,"4",4.7,"ONLI_FR1S_P4"
"939","808","ECO03","Pocillopora verrucosa","Pver","7",3,2022,"Lizard_Island",NA,NA,"-14.667794","145.441894","GPS EcoRRAP sites",30,"4",3,"ONLI_BA2S_P3"
"940","809","ECO03","Pocillopora verrucosa","Pver","8",3,2022,"Lizard_Island",NA,NA,"-14.650714","145.450096","GPS EcoRRAP sites",60,"7",4.7,"ONLI_BA1S_P1"
"941","810","ECO03","Stylophora pistillata","Spis","8",3,2022,"Lizard_Island",NA,NA,"-14.650714","145.450096","GPS EcoRRAP sites",60,"7",4.7,"ONLI_BA1S_P1"
"942","811","ECO03","Pocillopora verrucosa","Pver","8",3,2022,"Lizard_Island",NA,NA,"-14.650714","145.450096","GPS EcoRRAP sites",60,"7",4.7,"ONLI_BA1S_P1"
"943","812","ECO03","Stylophora pistillata","Spis","8",3,2022,"Lizard_Island",NA,NA,"-14.650714","145.450096","GPS EcoRRAP sites",60,"7",4.7,"ONLI_BA1S_P1"
"944","813","ECO03","Pocillopora verrucosa","Pver","8",3,2022,"Lizard_Island",NA,NA,"-14.650714","145.450096","GPS EcoRRAP sites",30,"7",3.7,"ONLI_BA1S_P2"
"945","814","ECO03","Stylophora pistillata","Spis","8",3,2022,"Lizard_Island",NA,NA,"-14.650714","145.450096","GPS EcoRRAP sites",30,"7",4.3,"ONLI_BA1S_P3"
"946","815","ECO03","Stylophora pistillata","Spis","8",3,2022,"Lizard_Island",NA,NA,"-14.650714","145.450096","GPS EcoRRAP sites",30,"7",4.3,"ONLI_BA1S_P3"
"947","816","ECO03","Pocillopora verrucosa","Pver","8",3,2022,"Lizard_Island",NA,NA,"-14.650714","145.450096","GPS EcoRRAP sites",30,"7",4.3,"ONLI_BA1S_P3"
"948","817","ECO03","Stylophora pistillata","Spis","8",3,2022,"Lizard_Island",NA,NA,"-14.649595","145.493099","GPS EcoRRAP sites",6,"7",4.9,"ONLI_FR2S_P1"
"949","818","ECO03","Pocillopora verrucosa","Pver","8",3,2022,"Lizard_Island",NA,NA,"-14.649595","145.493099","GPS EcoRRAP sites",6,"7",4.9,"ONLI_FR2S_P1"
"950","819","ECO03","Pocillopora verrucosa","Pver","8",3,2022,"Lizard_Island",NA,NA,"-14.649549","145.493068","GPS EcoRRAP sites",6,"7",4.6,"ONLI_FR2S_P2"
"951","820","ECO03","Stylophora pistillata","Spis","8",3,2022,"Lizard_Island",NA,NA,"-14.649549","145.493068","GPS EcoRRAP sites",6,"7",4.6,"ONLI_FR2S_P2"
"952","821","ECO03","Pocillopora verrucosa","Pver","8",3,2022,"Lizard_Island",NA,NA,"-14.649287","145.4927845","GPS EcoRRAP sites",6,"7",3.9,"ONLI_FR2S_P4"
"953","822","ECO03","Stylophora pistillata","Spis","8",3,2022,"Lizard_Island",NA,NA,"-14.649287","145.4927845","GPS EcoRRAP sites",6,"7",3.9,"ONLI_FR2S_P4"
"954","823","ECO03","Stylophora pistillata","Spis","8",3,2022,"Lizard_Island",NA,NA,"-14.649456","145.492929","GPS EcoRRAP sites",6,"7",4.3,"ONLI_FR2S_P3"
"955","824","ECO03","Pocillopora verrucosa","Pver","8",3,2022,"Lizard_Island",NA,NA,"-14.649456","145.492929","GPS EcoRRAP sites",6,"7",4.3,"ONLI_FR2S_P3"
"956","825","ECO03","Pocillopora acuta","Pacu","10",3,2022,"Aukane",NA,NA,"-9.88359","143.40722","GPS EcoRRAP sites",60,"14",8.8,"TSAU_FR2D_P4"
"957","826","ECO03","Pocillopora acuta","Pacu","10",3,2022,"Aukane",NA,NA,"-9.88359","143.40722","GPS EcoRRAP sites",60,"14",8.8,"TSAU_FR2D_P4"
"958","827","ECO03","Pocillopora damicornis","Pdam","10",3,2022,"Aukane",NA,NA,"-9.88359","143.40722","GPS EcoRRAP sites",60,"14",8.8,"TSAU_FR2D_P1"
"959","828","ECO03","Pocillopora damicornis","Pdam","10",3,2022,"Aukane",NA,NA,"-9.88359","143.407125","GPS EcoRRAP sites",30,"5",4.1,"TSAU_FR2S_P3"
"960","829","ECO03","Pocillopora acuta","Pacu","10",3,2022,"Aukane",NA,NA,"-9.88359","143.407125","GPS EcoRRAP sites",30,"5",4.5,"TSAU_FR2S_P2"
"961","830","ECO03","Acropora cytherea","Acyt","10",3,2022,"Aukane",NA,NA,"-9.88359","143.407125","GPS EcoRRAP sites",30,"5",4.5,"TSAU_FR2S_P2"
"962","831","ECO03","Seriatopora hystrix","Shys","10",3,2022,"Aukane",NA,NA,"-9.88359","143.407125","GPS EcoRRAP sites",60,"5",4.6,"TSAU_FR2S_P4"
"963","832","ECO03","Acropora hyacinthus","Ahya",NA,NA,NA,"Aukane",NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","833","ECO03","Seriatopora hystrix","Shys","10",3,2022,"Aukane",NA,NA,"-9.88359","143.407125","GPS EcoRRAP sites",30,"5",4.1,"TSAU_FR2S_P3"
"965","834","ECO03","Stylophora pistillata","Spis","10",3,2022,"Aukane",NA,NA,"-9.88359","143.407125","GPS EcoRRAP sites",60,"5",4.6,"TSAU_FR2S_P4"
"966","835","ECO03","Pocillopora damicornis","Pdam","10",3,2022,"Aukane",NA,NA,"-9.88359","143.407125","GPS EcoRRAP sites",30,"5",4.1,"TSAU_FR2S_P3"
"967","836","ECO03","Pocillopora acuta","Pacu","10",3,2022,"Aukane",NA,NA,"-9.88359","143.407125","GPS EcoRRAP sites",60,"5",3.9,"TSAU_FR2S_P1"
"968","837","ECO03","Acropora cytherea","Acyt","10",3,2022,"Aukane",NA,NA,"-9.88359","143.407125","GPS EcoRRAP sites",60,"5",3.9,"TSAU_FR2S_P1"
"969","838","ECO03","Stylophora pistillata","Spis","10",3,2022,"Aukane",NA,NA,"-9.88359","143.407125","GPS EcoRRAP sites",30,"5",4.1,"TSAU_FR2S_P3"
"970","839","ECO03","Pocillopora eydouxi","Peyd","10",3,2022,"Aukane",NA,NA,"-9.88359","143.407125","GPS EcoRRAP sites",60,"5",3.9,"TSAU_FR2S_P1"
"971","840","ECO03","Stylophora pistillata","Spis","11",3,2022,"Aukane",NA,NA,"-9.87996","143.41004","GPS EcoRRAP sites",60,"7",3.1,"TSAU_FR1S_P1"
"972","841","ECO03","Seriatopora hystrix","Shys","11",3,2022,"Aukane",NA,NA,"-9.87996","143.41004","GPS EcoRRAP sites",60,"7",3.1,"TSAU_FR1S_P1"
"973","842","ECO03","Stylophora pistillata","Spis","11",3,2022,"Aukane",NA,NA,"-9.87996","143.41004","GPS EcoRRAP sites",60,"7",3.1,"TSAU_FR1S_P1"
"974","843","ECO03","Pachyseris speciosa","Pspe","11",3,2022,"Aukane",NA,NA,"-9.87996","143.41004","GPS EcoRRAP sites",60,"7",3.1,"TSAU_FR1S_P1"
"975","844","ECO03","Pocillopora damicornis","Pdam","11",3,2022,"Aukane",NA,NA,"-9.87996","143.41004","GPS EcoRRAP sites",30,"7",2.9,"TSAU_FR1S_P2"
